366,2013-01-01 00:00:00.0,19813,4570,0,9,5,348,117
367,2013-01-01 00:00:00.0,19820,161,7,13,7,382,102
368,2013-01-01 00:00:00.0,19876,3535,0,4,2,124,195
369,2013-01-01 00:00:00.0,19876,78913,0,103.1,66.9,3421,4146
370,2013-01-01 00:00:00.0,19896,246,0,12,4,0,3
371,2013-01-01 00:00:00.0,19947,597,352,6.1,2.8,188,21
372,2013-01-01 00:00:00.0,19951,1351,0,0,0,88,0
373,2013-01-01 00:00:00.0,19968,1714,0,3,2,0,22
374,2013-01-01 00:00:00.0,19981,1,0,7,0,0,0
375,2013-01-01 00:00:00.0,20136,1601,35,2.3,1.2,63,2
376,2013-01-01 00:00:00.0,20150,1011,0,0,0,0,0
377,2013-01-01 00:00:00.0,20187,85,0,0.1,0.1,0,0
378,2013-01-01 00:00:00.0,20387,0,0,0,0,199,874
379,2013-01-01 00:00:00.0,20401,1431,0,1.4,1.4,32,141
380,2013-01-01 00:00:00.0,20404,126,0,17.5,17.5,0,0
381,2013-01-01 00:00:00.0,20447,6,0,15,0,347,0
382,2013-01-01 00:00:00.0,20455,1,2,2.6,2.2,98,0
383,2013-01-01 00:00:00.0,20472,0,0,12,7,0,0
384,2013-01-01 00:00:00.0,20574,29,0,0,0,393,0
385,2013-01-01 00:00:00.0,20639,6003,1887,90.2,35.1,3605,14
386,2013-01-01 00:00:00.0,20737,2738,581,8.7,3.4,80,100
387,2013-01-01 00:00:00.0,20847,4,0,6,0,462,0
388,2013-01-01 00:00:00.0,20847,95,0,132,0,2651,0
389,2013-01-01 00:00:00.0,20856,10363,0,148.3,0,10453,4
390,2013-01-01 00:00:00.0,20858,11,0,50.4,0,2532,0
391,2013-01-01 00:00:00.0,20860,80,1,18,0,1131,0
392,2013-01-01 00:00:00.0,20860,24109,877,361.5,0,17265,0
393,2013-01-01 00:00:00.0,20885,202310,1532,43,23,0,0
394,2013-01-01 00:00:00.0,20963,3971,22263,50,36,0,165
395,2013-01-01 00:00:00.0,21002,2368,0,9.3,2.3,37,460
396,2013-01-01 00:00:00.0,21013,2022,0,0,0,0,74
397,2013-01-01 00:00:00.0,21111,1309,0,68,30,0,93
398,2013-01-01 00:00:00.0,21632,15179,0,25,25,0,0
399,2013-01-01 00:00:00.0,22500,29825,0,73,0,2922,0
